Trip ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid Location
f1e01e64a39a74922f5fd95ad4168e5c11839b02,12/01/2022 19:15,12/01/2022 19:45,1613,17.3,17031821900.0,17031320100.0,,32.0,22.5,0.0,8.6,31.1,0,1,,,,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
f8c4be4a7504fab9126779371d88bf9fb3eb8106,12/01/2022 19:15,12/01/2022 19:30,877,2.6,17031243200.0,17031839100.0,24.0,32.0,7.5,0.0,4.89,12.39,0,1,41.89243316,-87.66962393,POINT (-87.6696239301 41.8924331563),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
fff87ea0a727edb1b46c2ebf9c41200eaddb6d65,12/01/2022 19:15,12/01/2022 19:30,1274,1.0,17031839100.0,17031081700.0,32.0,8.0,15.0,10.0,1.24,26.24,0,1,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.89204214,-87.63186395,POINT (-87.6318639497 41.8920421365)
06d26bc871f872e2ac121383e081efb37d4d5c9e,12/01/2022 19:30,12/01/2022 19:45,611,3.8,17031032100.0,17031030102.0,3.0,77.0,7.5,0.0,2.71,10.21,1,1,41.95815488,-87.65302179,POINT (-87.6530217894 41.9581548757),41.99344095,-87.65741774,POINT (-87.6574177422 41.9934409461)
0e68e0472fac26a66e4915b28a141c22ce8ef76e,12/01/2022 19:30,12/01/2022 19:45,915,3.3,17031832300.0,17031081700.0,22.0,8.0,15.0,3.0,1.24,19.24,0,1,41.91922505,-87.67144577,POINT (-87.671445766 41.9192250505),41.89204214,-87.63186395,POINT (-87.6318639497 41.8920421365)
15a864b3b680fdb96aae423e3c022734aefd4186,12/01/2022 19:30,12/01/2022 19:45,903,3.5,17031831000.0,17031060400.0,22.0,6.0,10.0,5.0,3.31,18.31,0,1,41.91600527,-87.67509512,POINT (-87.6750951155 41.9160052737),41.95067336,-87.66653628,POINT (-87.6665362813 41.9506733576)
1cb6a1dbf96ef48a28443d02f84c927e3792ed71,12/01/2022 19:30,12/01/2022 19:45,721,1.2,17031081800.0,17031833000.0,8.0,28.0,12.5,0.0,1.24,13.74,0,1,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201)
247130dbfa58f3f665cbf674db91b7f1b8c75d63,12/01/2022 19:30,12/01/2022 20:00,2031,15.8,,,8.0,18.0,42.5,5.0,1.24,48.74,0,1,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.92929737,-87.79803218,POINT (-87.7980321814 41.9292973683)
2c5dac370b10bc4bb55bd58fd6e0457d8ac3770a,12/01/2022 19:30,12/01/2022 20:00,2123,18.1,17031980000.0,17031081500.0,76.0,8.0,40.0,15.0,13.71,68.71,0,1,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809)
338fa0ffeeae7424ba91405c0b9d9d7dae777951,12/01/2022 19:30,12/01/2022 20:30,3344,31.1,,,,53.0,40.0,0.0,10.84,50.84,0,1,,,,41.6738199,-87.63573978,POINT (-87.6357397768 41.6738199043)
39e2539592b859995b07ea8f90136ee46f0db167,12/01/2022 19:30,12/01/2022 19:45,718,3.6,17031320600.0,17031243400.0,32.0,24.0,12.5,0.0,1.24,13.74,0,1,41.87060737,-87.62217294,POINT (-87.6221729369 41.8706073724),41.89253687,-87.65986432,POINT (-87.6598643178 41.8925368719)
40d23cdcf90832306429102e710eccb42d39a6ea,12/01/2022 19:30,12/01/2022 19:45,594,2.3,,,2.0,77.0,10.0,0.0,1.24,11.24,0,1,42.00157103,-87.69501259,POINT (-87.6950125892 42.001571027),41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999)
48896db965f139030c0f92b2563d1dba10a7fdd6,12/01/2022 19:30,12/01/2022 19:45,669,4.9,17031030701.0,17031070101.0,77.0,7.0,10.0,1.0,4.11,15.11,0,1,41.9827456,-87.65796635,POINT (-87.657966347 41.9827455952),41.92926299,-87.63589095,POINT (-87.6358909539 41.9292629902)
4fc0437c8eb2aa8b5f6c8afb135a50f371bde819,12/01/2022 19:30,12/01/2022 19:45,412,2.2,17031833000.0,17031242000.0,28.0,24.0,7.5,0.0,4.7,12.2,0,1,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.89973739,-87.66495392,POINT (-87.6649539167 41.8997373884)
56ebeb742946e2d7b70f786e17cd9309ff016a00,12/01/2022 19:30,12/01/2022 19:45,557,1.6,17031050300.0,17031031900.0,5.0,3.0,5.0,0.0,2.91,7.91,0,1,41.95765192,-87.69153025,POINT (-87.6915302475 41.9576519161),41.96337438,-87.67018455,POINT (-87.6701845504 41.9633743823)
5f7c4c0d5aa956aa82a63dcfea19d1e95e2b73e6,12/01/2022 19:30,12/01/2022 19:30,308,1.0,17031241400.0,17031243000.0,24.0,24.0,5.0,0.0,2.91,7.91,0,1,41.90602597,-87.67531162,POINT (-87.6753116216 41.906025969),41.89227671,-87.67939748,POINT (-87.6793974791 41.8922767078)
66c286cf67adec8237e3b19abaf834c64bba345e,12/01/2022 19:30,12/01/2022 19:30,499,1.2,17031081500.0,17031320100.0,8.0,32.0,12.5,0.0,1.24,13.74,0,1,41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
6d3b5783fb9ff03b7e77adf41a7a810f755bf8cd,12/01/2022 19:30,12/01/2022 20:00,1726,6.7,17031833000.0,17031070102.0,28.0,7.0,10.0,0.0,1.13,11.13,1,2,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.93057857,-87.64220631,POINT (-87.6422063127 41.9305785697)
751973baec0c61747031e5b381dbf872c0a1f966,12/01/2022 19:30,12/01/2022 19:45,1020,10.0,17031980000.0,,76.0,,42.5,11.0,10.62,64.12,0,1,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),,,
7c23bdf196c9856d4a3d507df63d4f53b4c392cb,12/01/2022 19:30,12/01/2022 19:30,235,0.6,17031081700.0,17031839100.0,8.0,32.0,7.5,3.0,4.66,15.16,0,1,41.89204214,-87.63186395,POINT (-87.6318639497 41.8920421365),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
8348add71be6df8f7db2c271637c3a4472d119ed,12/01/2022 19:30,12/01/2022 19:45,897,2.0,17031081500.0,17031071500.0,8.0,7.0,15.0,5.0,1.24,21.24,0,1,41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809),41.91461629,-87.63171737,POINT (-87.6317173661 41.9146162864)
8b43e87c8e7f570df645f2b68a93536ba7996702,12/01/2022 19:30,12/01/2022 20:00,1227,6.7,,,41.0,67.0,12.5,0.0,3.95,16.45,0,1,41.79409025,-87.59231086,POINT (-87.592310855 41.794090253),41.77592883,-87.66659627,POINT (-87.6665962653 41.7759288274)
92ba5c6f190e95f625f258272b613e0044efd80e,12/01/2022 19:30,12/01/2022 19:45,1535,13.2,17031081403.0,17031560900.0,8.0,56.0,37.5,0.0,1.24,38.74,0,1,41.89092203,-87.61886835,POINT (-87.6188683546 41.8909220259),41.79576026,-87.79158835,POINT (-87.7915883505 41.7957602563)
