Trip ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid Location,len_date
cfc863942151f7f847a490b525560f9458ca0452,04/09/2022 21:15,04/09/2022 21:45,1698.0,14.1,17031222200.0,17031430101.0,22.0,43.0,12.5,0.0,6.95,19.45,0,1,41.91590979,-87.68382594,POINT (-87.6838259399 41.9159097884),41.76978472,-87.57395196,POINT (-87.5739519554 41.7697847237),16
d6a26f880849dabddfc5ffce84a4ef68edb5fdbd,04/09/2022 21:15,04/09/2022 21:30,498.0,1.4,17031032100.0,17031031200.0,3.0,3.0,5.0,0.0,4.01,9.01,0,1,41.95815488,-87.65302179,POINT (-87.6530217894 41.9581548757),41.97270955,-87.65734111,POINT (-87.6573411073 41.9727095466),16
ddc9da3945907bcb4916143d8fc1f0076afdecc7,04/09/2022 21:15,04/09/2022 21:30,1082.0,4.5,17031242100.0,17031062000.0,24.0,6.0,12.5,0.0,3.53,16.03,0,1,41.89967018,-87.6698378,POINT (-87.6698377982 41.8996701799),41.94257719,-87.64707851,POINT (-87.6470785093 41.942577185),16
e4f0dacfbe5a9db5f879b0d356e531ca5af0473b,04/09/2022 21:15,04/09/2022 22:00,2026.0,14.4,,,,8.0,27.5,0.0,1.24,28.74,0,1,,,,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),16
eaa9aacc15963f3ff72e04be356b937b7c15fb26,04/09/2022 21:15,04/09/2022 21:45,1899.0,17.0,17031530200.0,17031081401.0,53.0,8.0,30.0,0.0,7.0,37.0,0,1,41.68156165,-87.63239624,POINT (-87.6323962405 41.6815616467),41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495),16
f11ed6200cadd0d6310e0b21ce568c1f7c197cd9,04/09/2022 21:15,04/09/2022 21:30,495.0,3.0,17031833000.0,17031240200.0,28.0,24.0,17.5,0.0,3.16,20.66,0,1,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.91243187,-87.67018915,POINT (-87.6701891476 41.9124318691),16
f7a7f551b5455ba4e24adb07ad200db62ad51080,04/09/2022 21:15,04/09/2022 21:45,2670.0,17.6,17031980000.0,17031030500.0,76.0,77.0,35.0,0.0,11.81,46.81,0,1,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.98722556,-87.66493772,POINT (-87.6649377243 41.9872255578),16
fe5532de8a8545bd60dc2e28b010117958ffcb30,04/09/2022 21:15,04/09/2022 21:30,1452.0,10.7,17031760801.0,17031031900.0,76.0,3.0,50.0,0.0,5.1,55.1,0,1,41.98227293,-87.84158643,POINT (-87.8415864319 41.9822729289),41.96337438,-87.67018455,POINT (-87.6701845504 41.9633743823),16
04452f32ed77c3deab9139dac273bf8a2c23608d,04/09/2022 21:30,04/09/2022 22:00,2389.0,31.1,,,,53.0,40.0,0.0,10.19,50.19,0,1,,,,41.6738199,-87.63573978,POINT (-87.6357397768 41.6738199043),16
0ad8c5906c24538682dd5c6f2f9b9e1631552edf,04/09/2022 21:30,04/09/2022 22:00,1621.0,14.5,17031980000.0,,76.0,,20.0,7.0,11.05,38.05,0,1,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),,,,16
