Trip ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid Location,len_date
6a69d21867fb87de483d31182ef67f60029fe66d,03/30/2022 04:15,03/30/2022 04:45,2011.0,7.6,,,24.0,15.0,30.0,0.0,1.02,31.02,0,1,41.90120699,-87.67635599,POINT (-87.6763559892 41.9012069941),41.95402765,-87.76339903,POINT (-87.7633990316 41.9540276487),16
74c97c7672c52af238ce95fe5a31381953255627,03/30/2022 04:15,03/30/2022 04:45,1610.0,8.5,,,15.0,,15.0,5.0,4.53,24.53,0,1,41.95402765,-87.76339903,POINT (-87.7633990316 41.9540276487),,,,16
8111815718d0bf24797764b7b6ee01ca66acb4c1,03/30/2022 04:15,03/30/2022 05:15,3805.0,17.9,17031060900.0,17031980000.0,6.0,76.0,35.0,0.0,6.02,41.02,0,1,41.94982935,-87.64396537,POINT (-87.6439653703 41.949829346),41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),16
8a3cad4e0fd7a4073e9147737d6bc264d09579f0,03/30/2022 04:15,03/30/2022 05:00,2430.0,11.8,17031980100.0,17031081700.0,56.0,8.0,32.5,0.0,12.89,45.39,0,1,41.78599852,-87.75093429,POINT (-87.7509342894 41.785998518),41.89204214,-87.63186395,POINT (-87.6318639497 41.8920421365),16
9396ea6a5ffd2d83aef3e482c32ec50fafbc0d50,03/30/2022 04:15,03/30/2022 04:45,1170.0,3.4,17031841000.0,17031081500.0,33.0,8.0,15.0,0.0,10.08,25.08,0,1,41.84924675,-87.6241353,POINT (-87.6241352979 41.8492467545),41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809),16
9f320080029d4b7d58b003fa39c32c62ad91ddb2,03/30/2022 04:15,03/30/2022 05:00,3022.0,15.8,,,7.0,76.0,35.0,0.0,11.35,46.35,0,1,41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843),41.98026431,-87.9136246,POINT (-87.913624596 41.9802643146),16
a8dbd3c4527353cb8b35b6c633ec97866a6939f9,03/30/2022 04:15,03/30/2022 04:30,827.0,4.1,17031100100.0,17031807800.0,10.0,,10.0,0.0,3.44,13.44,0,1,41.9895838,-87.78301328,POINT (-87.7830132797 41.9895838002),,,,16
b45b02b58660f8a24354643a6e1f030dbfd24d97,03/30/2022 04:15,03/30/2022 04:45,1613.0,19.3,,,76.0,,32.5,0.0,13.43,45.93,0,1,41.98026431,-87.9136246,POINT (-87.913624596 41.9802643146),,,,16
be116a35722dc2a151f4cae63a674fab3e06a4ca,03/30/2022 04:15,03/30/2022 04:30,44.0,0.1,17031440101.0,17031440101.0,44.0,44.0,10.0,0.0,2.91,12.91,0,1,41.74862318,-87.60131518,POINT (-87.6013151779 41.748623179),41.74862318,-87.60131518,POINT (-87.6013151779 41.748623179),16
c9d38088f8b7cff0416abf7d9681547da7f219e5,03/30/2022 04:15,03/30/2022 04:45,1617.0,5.1,,,10.0,16.0,12.5,3.0,3.68,19.18,0,1,41.9850151,-87.80453201,POINT (-87.8045320063 41.9850151008),41.95358213,-87.72345239,POINT (-87.7234523905 41.9535821253),16
