Trip ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid Location,len_date
3d3d14a1151e33d8151172fd11d64afe26fb0dcc,01/21/2022 06:15,01/21/2022 06:30,1008.0,3.2,17031070600.0,17031081700.0,7.0,8.0,12.5,0.0,4.36,16.86,0,1,41.92876301,-87.66567684,POINT (-87.665676837 41.9287630064),41.89204214,-87.63186395,POINT (-87.6318639497 41.8920421365),16
4459f5b389dbe2dede22463f08023c46f5288f77,01/21/2022 06:15,01/21/2022 06:45,1593.0,11.2,17031980100.0,17031320600.0,56.0,32.0,30.0,0.0,6.02,36.02,0,1,41.78599852,-87.75093429,POINT (-87.7509342894 41.785998518),41.87060737,-87.62217294,POINT (-87.6221729369 41.8706073724),16
4b970cb7244fc4d5010830c2f1ba007bee90e465,01/21/2022 06:15,01/21/2022 06:30,489.0,1.4,17031833000.0,17031838100.0,28.0,28.0,10.0,5.0,5.12,20.12,0,1,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.87866742,-87.67165362,POINT (-87.6716536214 41.8786674201),16
52d44b42b25e427dd092034982e344341dc56aeb,01/21/2022 06:15,01/21/2022 06:15,708.0,2.3,17031030706.0,17031010600.0,77.0,1.0,7.5,1.0,2.42,10.92,0,1,41.98015757,-87.65227402,POINT (-87.6522740174 41.9801575735),42.00627886,-87.66768361,POINT (-87.6676836101 42.0062788614),16
5a0c113cc870f6fbc3be266761048c6f66c5d6d5,01/21/2022 06:15,01/21/2022 06:30,849.0,2.3,17031832600.0,17031833000.0,7.0,28.0,7.5,0.0,4.62,12.12,0,1,41.9147473,-87.65400703,POINT (-87.6540070286 41.9147473049),41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),16
6117e77da51328d283110bbfc859b90d35b4f9e4,01/21/2022 06:15,01/21/2022 06:30,428.0,1.8,17031241400.0,17031081000.0,24.0,8.0,7.5,0.0,4.11,11.61,0,1,41.90602597,-87.67531162,POINT (-87.6753116216 41.906025969),41.90026569,-87.63210922,POINT (-87.6321092196 41.9002656868),16
66d5c5be92673dd8ceb775face3a2942f8a59692,01/21/2022 06:15,01/21/2022 06:30,807.0,2.2,17031833000.0,17031839100.0,28.0,32.0,12.5,0.0,1.02,13.52,0,1,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),16
6e343d9051e7aee977a7efcbb85071dd365ecb1e,01/21/2022 06:15,01/21/2022 06:15,186.0,0.7,,,58.0,58.0,5.0,0.0,2.82,7.82,0,1,41.81736621,-87.6988608,POINT (-87.6988607973 41.8173662079),41.81736621,-87.6988608,POINT (-87.6988607973 41.8173662079),16
742e2c47d34d46dd3465f129f924e4c2973528c2,01/21/2022 06:15,01/21/2022 06:15,335.0,1.4,,,71.0,67.0,5.0,0.0,2.38,7.38,0,1,41.74420515,-87.65630599,POINT (-87.6563059862 41.7442051463),41.77592883,-87.66659627,POINT (-87.6665962653 41.7759288274),16
7a23a68ab65763f596c6d746bc07744b123abae6,01/21/2022 06:15,01/21/2022 06:15,349.0,1.4,17031243400.0,17031241400.0,24.0,24.0,10.0,2.0,1.02,13.02,0,1,41.89253687,-87.65986432,POINT (-87.6598643178 41.8925368719),41.90602597,-87.67531162,POINT (-87.6753116216 41.906025969),16
